# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 22 12:47:16 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_disc:        Year of Discovery
#
loc_rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbeccen,st_dist,st_teff,st_rad,pl_eqt,pl_rade,pl_disc
271,HD 10180,g,Radial Velocity,6,604.67000000,0.263000,39.02,5911.00,1.11,,,2010
272,HD 10180,h,Radial Velocity,6,2205.00000000,0.095000,39.02,5911.00,1.11,,,2010
273,HD 101930,b,Radial Velocity,1,70.46000000,0.110000,30.50,5079.00,,,,2005
274,HD 102117,b,Radial Velocity,1,20.81330000,0.121000,42.00,5695.00,,,,2005
275,HD 102195,b,Radial Velocity,1,4.11377500,0.000000,28.98,5291.00,,,,2006
276,HD 102272,b,Radial Velocity,1,127.58000000,0.050000,164.20,4908.00,10.10,,,2008
277,HD 102329,b,Radial Velocity,1,778.10000000,0.211000,138.50,4830.00,6.30,,,2011
278,HD 102365,b,Radial Velocity,1,122.10000000,0.340000,9.24,5630.00,,,,2010
279,HD 102956,b,Radial Velocity,1,6.49500000,0.048000,121.07,5054.00,4.40,,,2010
280,HD 103197,b,Radial Velocity,1,47.84000000,0.000000,49.33,5303.00,,,,2009
281,HD 103720,b,Radial Velocity,1,4.55570000,0.086000,41.60,5017.00,0.73,,,2014
282,HD 103774,b,Radial Velocity,1,5.88810000,0.090000,53.08,6489.00,,,,2013
283,HD 104067,b,Radial Velocity,1,55.80600000,0.000000,20.82,4969.00,,,,2009
284,HD 10442,b,Radial Velocity,1,1043.00000000,0.110000,,5034.00,,,,2014
285,HD 104985,b,Radial Velocity,1,199.50500000,0.090000,102.04,4877.00,11.00,,,2003
286,HD 106252,b,Radial Velocity,1,1531.00000000,0.482000,37.40,5870.00,,,,2002
287,HD 106270,b,Radial Velocity,1,2890.00000000,0.402000,87.87,5638.00,2.50,,,2011
288,HD 106315,b,Transit,2,9.55385000,0.310000,,6254.00,1.28,1146,2.400,2017
289,HD 106315,c,Transit,2,21.05800000,0.180000,,6254.00,1.28,874,4.400,2017
290,HD 10647,b,Radial Velocity,1,989.20000000,0.150000,17.35,6218.00,1.10,,,2006
291,HD 106515 A,b,Radial Velocity,1,3630.00000000,0.572000,36.36,5362.00,1.62,,,2012
292,HD 106906,b,Imaging,1,,,91.83,6516.00,,1800,,2013
293,HD 10697,b,Radial Velocity,1,1075.20000000,0.099000,32.60,5680.00,,,,1999
294,HD 107148,b,Radial Velocity,1,48.05600000,0.050000,51.26,5797.00,,,,2005
295,HD 108147,b,Radial Velocity,1,10.89850000,0.530000,38.56,6265.00,,,,2002
296,HD 108341,b,Radial Velocity,1,1129.00000000,0.850000,49.40,5122.00,0.79,,,2014
297,HD 108863,b,Radial Velocity,1,443.40000000,0.060000,138.50,4956.00,5.60,,,2011
298,HD 108874,b,Radial Velocity,2,395.80000000,0.082000,68.50,5551.00,,,,2002
299,HD 108874,c,Radial Velocity,2,1624.00000000,0.239000,68.50,5551.00,,,,2005
300,HD 109246,b,Radial Velocity,1,68.27000000,0.120000,65.60,5844.00,1.02,,,2010
301,HD 109271,b,Radial Velocity,2,7.85430000,0.250000,56.92,5783.00,,,,2013
302,HD 109271,c,Radial Velocity,2,30.93000000,0.150000,56.92,5783.00,,,,2013
303,HD 109749,b,Radial Velocity,1,5.24000000,0.010000,59.03,5903.00,1.24,,,2005
304,HD 110014,b,Radial Velocity,1,835.47700000,0.462000,90.00,4445.00,20.90,,,2009
305,HD 111232,b,Radial Velocity,1,1143.00000000,0.200000,28.88,5494.00,,,,2003
306,HD 111591,b,Radial Velocity,1,1056.40000000,0.260000,108.46,4884.00,8.03,,,2017
307,HD 111998,b,Radial Velocity,1,825.90000000,0.030000,32.73,6557.00,1.45,,,2016
308,HD 113337,b,Radial Velocity,1,324.00000000,0.460000,37.42,6576.60,1.50,,,2013
309,HD 113538,b,Radial Velocity,2,663.20000000,0.140000,15.90,4462.00,0.53,,,2010
310,HD 113538,c,Radial Velocity,2,1818.00000000,0.200000,15.90,4462.00,0.53,,,2010
311,HD 113996,b,Radial Velocity,1,610.20000000,0.280000,101.63,4181.00,25.11,,,2017
312,HD 114386,b,Radial Velocity,1,937.70000000,0.230000,28.04,4804.00,,,,2003
313,HD 114613,b,Radial Velocity,1,3827.00000000,0.250000,20.48,5729.00,,,,2014
314,HD 114729,b,Radial Velocity,1,1114.00000000,0.167000,35.00,5821.00,,,,2002
315,HD 114762,b,Radial Velocity,1,83.91510000,0.335400,40.57,5673.00,1.24,,12.440,1989
316,HD 114783,b,Radial Velocity,1,493.70000000,0.144000,20.40,5135.00,,,,2001
317,HD 11506,b,Radial Velocity,2,1627.50000000,0.370000,51.70,6055.00,1.33,,,2007
318,HD 11506,c,Radial Velocity,2,223.60000000,0.240000,51.70,6055.00,1.33,,,2008
319,HD 116029,b,Radial Velocity,1,670.00000000,0.054000,110.62,4951.00,4.60,,,2011
320,HD 117207,b,Radial Velocity,1,2597.00000000,0.144000,33.01,5724.00,,,,2004
321,HD 11755,b,Radial Velocity,1,433.70000000,0.190000,231.50,4312.50,27.30,,,2015
322,HD 117618,b,Radial Velocity,1,25.82700000,0.420000,38.02,5990.00,,,,2004
323,HD 118203,b,Radial Velocity,1,6.13350000,0.309000,88.57,5600.00,,,,2005
324,HD 11964,b,Radial Velocity,2,1945.00000000,0.041000,33.98,5349.00,,,,2005
325,HD 11964,c,Radial Velocity,2,37.91000000,0.300000,33.98,5349.00,,,,2008
326,HD 11977,b,Radial Velocity,1,711.00000000,0.400000,66.49,4970.00,10.09,,,2005
327,HD 120084,b,Radial Velocity,1,2082.00000000,0.660000,97.66,4892.00,9.12,,,2013
328,HD 121504,b,Radial Velocity,1,63.33000000,0.030000,44.37,6075.00,,,,2003
329,HD 12484,b,Radial Velocity,1,58.83000000,0.070000,51.10,5920.00,,,,2016
330,HD 125595,b,Radial Velocity,1,9.67370000,0.000000,27.45,4908.00,,,,2009
331,HD 125612,b,Radial Velocity,3,559.40000000,0.460000,52.83,5900.00,,,,2007
332,HD 125612,c,Radial Velocity,3,4.15470000,0.270000,52.83,5900.00,,,,2009
333,HD 125612,d,Radial Velocity,3,3008.00000000,0.280000,52.83,5900.00,,,,2009
334,HD 12648,b,Radial Velocity,1,133.60000000,0.040000,158.40,4835.80,9.20,,,2015
335,HD 12661,b,Radial Velocity,2,262.70900000,0.376800,37.16,5748.00,1.11,,,2000
336,HD 12661,c,Radial Velocity,2,1708.00000000,0.031000,37.16,5748.00,1.11,,,2002
337,HD 126614,b,Radial Velocity,1,1244.00000000,0.410000,68.35,5585.00,1.09,,,2009
338,HD 128311,b,Radial Velocity,2,453.01900000,0.303000,16.52,,0.76,,,2002
339,HD 128311,c,Radial Velocity,2,921.53800000,0.159000,16.52,,0.76,,,2005
340,HD 128356,b,Radial Velocity,1,298.20000000,0.570000,26.03,4875.00,0.85,,,2016
341,HD 129445,b,Radial Velocity,1,1840.00000000,0.700000,67.61,,,,,2009
342,HD 130322,b,Radial Velocity,1,10.70871000,0.029000,29.76,5387.00,0.85,,,1999
343,HD 131496,b,Radial Velocity,1,883.00000000,0.163000,121.36,4927.00,4.30,,,2011
344,HD 131664,b,Radial Velocity,1,1951.00000000,0.638000,57.21,5886.00,1.16,,,2008
345,HD 13189,b,Radial Velocity,1,471.60000000,0.270000,300.30,,,,,2005
346,HD 132406,b,Radial Velocity,1,974.00000000,0.340000,70.97,,,,,2007
347,HD 132563,b,Radial Velocity,1,1544.00000000,0.220000,98.52,,,,,2011
348,HD 133131 A,b,Radial Velocity,2,649.00000000,0.330000,47.00,5799.00,,,,2016
349,HD 133131 A,c,Radial Velocity,2,3568.00000000,0.490000,47.00,5799.00,,,,2016
350,HD 133131 B,b,Radial Velocity,1,5769.00000000,0.610000,47.00,5805.00,,,,2016
351,HD 134987,b,Radial Velocity,2,258.19000000,0.233000,22.20,5585.00,1.25,,,1999
352,HD 134987,c,Radial Velocity,2,5000.00000000,0.120000,22.20,5585.00,1.25,,,2009
353,HD 136418,b,Radial Velocity,1,464.30000000,0.255000,106.38,5071.00,3.40,,,2009
354,HD 137388 A,b,Radial Velocity,1,330.00000000,0.360000,38.45,5240.00,0.82,,,2011
355,HD 13908,b,Radial Velocity,2,19.38200000,0.020000,66.89,6255.00,1.67,,,2013
356,HD 13908,c,Radial Velocity,2,931.00000000,0.120000,66.89,6255.00,1.67,,,2013
357,HD 13931,b,Radial Velocity,1,4218.00000000,0.020000,45.52,5829.00,1.23,,,2009
358,HD 139357,b,Radial Velocity,1,1125.70000000,0.100000,121.36,4700.00,11.47,,,2008
359,HD 14067,b,Radial Velocity,1,1455.00000000,0.533000,163.40,4815.00,12.40,,,2014
360,HD 141399,b,Radial Velocity,4,94.44000000,0.040000,36.20,5600.00,,,,2014
361,HD 141399,c,Radial Velocity,4,201.99000000,0.048000,36.20,5600.00,,,,2014
362,HD 141399,d,Radial Velocity,4,1069.80000000,0.074000,36.20,5600.00,,,,2014
363,HD 141399,e,Radial Velocity,4,5000.00000000,0.260000,36.20,5600.00,,,,2014
364,HD 141937,b,Radial Velocity,1,653.22000000,0.410000,33.46,5879.00,0.99,,,2002
365,HD 142,b,Radial Velocity,2,349.70000000,0.170000,25.64,6245.00,1.47,,,2001
366,HD 142,c,Radial Velocity,2,6005.00000000,0.210000,25.64,6245.00,1.47,,,2012
367,HD 142022 A,b,Radial Velocity,1,1928.00000000,0.530000,35.87,5499.00,,,,2005
368,HD 142245,b,Radial Velocity,1,1299.00000000,0.090000,106.38,4878.00,5.20,,,2011
369,HD 142415,b,Radial Velocity,1,386.30000000,0.500000,34.57,6045.00,,,,2003
370,HD 143105,b,Radial Velocity,1,2.19740000,0.070000,48.70,6380.00,,,,2016
371,HD 143361,b,Radial Velocity,1,1046.20000000,0.193000,65.66,5505.00,0.99,,,2008
372,HD 145377,b,Radial Velocity,1,103.95000000,0.307000,55.19,6046.00,1.14,,,2008
373,HD 145457,b,Radial Velocity,1,176.30000000,0.112000,126.10,4757.00,9.90,,,2010
374,HD 145934,b,Radial Velocity,1,2730.00000000,0.053000,,,5.38,,,2015
375,HD 1461,b,Radial Velocity,2,5.77152000,0.172000,23.44,5765.00,,,,2010
376,HD 1461,c,Radial Velocity,2,13.50520000,0.305000,23.44,5765.00,,,,2015
377,HD 147018,b,Radial Velocity,2,44.23600000,0.468600,42.96,5441.00,,,,2009
378,HD 147018,c,Radial Velocity,2,1008.00000000,0.133000,42.96,5441.00,,,,2009
379,HD 147379,b,Radial Velocity,1,86.54000000,0.010000,10.73,4090.00,0.57,,,2017
380,HD 147513,b,Radial Velocity,1,528.40000000,0.260000,12.87,5883.00,,,,2003
381,HD 147873,b,Radial Velocity,2,116.59600000,0.207000,104.93,5972.00,2.29,,,2016
382,HD 147873,c,Radial Velocity,2,491.54000000,0.230000,104.93,5972.00,2.29,,,2016
383,HD 148156,b,Radial Velocity,1,1027.00000000,0.520000,53.05,6308.00,1.21,,,2009
384,HD 148427,b,Radial Velocity,1,331.50000000,0.160000,59.28,5052.00,3.22,,,2009
385,HD 149026,b,Radial Velocity,1,2.87589110,,78.86,6160.00,1.54,,9.113,2005
386,HD 149143,b,Radial Velocity,1,4.08800000,0.080000,63.49,5730.00,,,,2005
387,HD 1502,b,Radial Velocity,1,431.80000000,0.101000,167.50,5049.00,4.50,,,2011
388,HD 150706,b,Radial Velocity,1,5894.00000000,0.380000,27.23,5961.00,0.96,,,2012
389,HD 152079,b,Radial Velocity,1,2899.00000000,0.520000,83.33,5726.00,1.15,,,2009
390,HD 152581,b,Radial Velocity,1,689.00000000,0.074000,182.82,5155.00,4.80,,,2011
391,HD 153950,b,Radial Velocity,1,499.40000000,0.340000,51.87,6076.00,1.34,,,2008
392,HD 154345,b,Radial Velocity,1,3342.00000000,0.044000,18.06,,,,,2006
393,HD 154672,b,Radial Velocity,1,163.96700000,0.600000,64.77,5655.00,1.44,,,2008
394,HD 154857,b,Radial Velocity,2,408.60000000,0.460000,68.54,5605.00,1.76,,,2004
395,HD 154857,c,Radial Velocity,2,3452.00000000,0.060000,68.54,5605.00,1.76,,,2014
396,HD 155233,b,Radial Velocity,1,818.80000000,0.040000,75.13,4960.00,5.03,,,2015
397,HD 155358,b,Radial Velocity,2,194.30000000,0.170000,43.00,5900.00,,,,2007
398,HD 155358,c,Radial Velocity,2,391.90000000,0.160000,43.00,5900.00,,,,2007
399,HD 156279,b,Radial Velocity,1,131.05000000,0.708000,35.37,5453.00,,,,2011
400,HD 156411,b,Radial Velocity,1,842.20000000,0.220000,55.10,5900.00,2.16,,,2009
401,HD 156668,b,Radial Velocity,1,4.64550000,0.000000,24.05,4850.00,0.72,,,2010
402,HD 156846,b,Radial Velocity,1,359.55460000,0.847850,49.00,5969.00,2.12,,,2007
403,HD 158038,b,Radial Velocity,1,521.00000000,0.291000,114.15,4897.00,4.80,,,2011
404,HD 158996,b,Radial Velocity,1,820.20000000,0.130000,294.10,4069.00,50.30,,,2018
405,HD 159243,b,Radial Velocity,2,12.62000000,0.020000,68.59,6123.00,1.12,,,2013
406,HD 159243,c,Radial Velocity,2,248.40000000,0.075000,68.59,6123.00,1.12,,,2013
407,HD 159868,b,Radial Velocity,2,1178.40000000,0.010000,52.72,5558.00,,,,2006
408,HD 159868,c,Radial Velocity,2,352.30000000,0.150000,52.72,5558.00,,,,2012
409,HD 1605,b,Radial Velocity,2,577.90000000,0.078000,84.60,4757.00,3.80,,,2015
410,HD 1605,c,Radial Velocity,2,2111.00000000,0.098000,84.60,4757.00,3.80,,,2015
411,HD 160691,b,Radial Velocity,4,643.25000000,0.128000,15.28,5807.00,,,,2000
412,HD 160691,c,Radial Velocity,4,4205.80000000,0.098500,15.28,5807.00,,,,2004
413,HD 160691,d,Radial Velocity,4,9.63860000,0.172000,15.28,5807.00,,,,2004
414,HD 160691,e,Radial Velocity,4,310.55000000,0.066600,15.28,5807.00,,,,2006
415,HD 16141,b,Radial Velocity,1,75.52300000,0.252000,35.91,5794.00,,,,2000
416,HD 16175,b,Radial Velocity,1,995.40000000,0.637000,59.84,6022.00,,,,2009
417,HD 162020,b,Radial Velocity,1,8.42819800,0.277000,31.26,4830.00,,,,2002
418,HD 163607,b,Radial Velocity,2,75.29000000,0.730000,69.44,5543.00,1.63,,,2010
419,HD 163607,c,Radial Velocity,2,1314.00000000,0.120000,69.44,5543.00,1.63,,,2010
420,HD 16417,b,Radial Velocity,1,17.24000000,0.200000,25.54,,,,,2008
421,HD 164509,b,Radial Velocity,1,282.40000000,0.260000,51.81,5922.00,1.06,,,2010
422,HD 164595,b,Radial Velocity,1,40.00000000,0.088000,28.93,5790.00,,,,2015
423,HD 164604,b,Radial Velocity,1,606.40000000,0.240000,37.98,,,,,2009
424,HD 164922,b,Radial Velocity,2,1201.10000000,0.126000,22.13,5293.00,1.00,159,,2005
425,HD 164922,c,Radial Velocity,2,75.76500000,0.220000,22.13,5293.00,1.00,401,,2016
426,HD 165155,b,Radial Velocity,1,434.50000000,0.200000,64.98,5426.00,0.95,,,2016
427,HD 1666,b,Radial Velocity,1,270.00000000,0.630000,110.62,6317.00,1.93,,,2015
428,HD 166724,b,Radial Velocity,1,5144.00000000,0.734000,42.99,5127.00,,,,2012
429,HD 167042,b,Radial Velocity,1,420.77000000,0.089000,50.00,4943.00,4.50,,,2007
430,HD 168443,b,Radial Velocity,2,58.11247000,0.528830,37.88,5491.00,1.51,,,1998
431,HD 168443,c,Radial Velocity,2,1749.83000000,0.211300,37.88,5491.00,1.51,,,2000
432,HD 168746,b,Radial Velocity,1,6.40400000,0.107000,43.12,5564.00,,,,2002
433,HD 1690,b,Radial Velocity,1,533.00000000,0.640000,7.01,4393.00,16.70,,,2010
434,HD 169830,b,Radial Velocity,2,225.62000000,0.310000,36.32,6299.00,,,,2000
435,HD 169830,c,Radial Velocity,2,2102.00000000,0.330000,36.32,6299.00,,,,2003
436,HD 170469,b,Radial Velocity,1,1145.00000000,0.110000,64.98,5810.00,1.22,,,2007
437,HD 17092,b,Radial Velocity,1,359.90000000,0.166000,,4650.00,,,,2007
438,HD 171028,b,Radial Velocity,1,550.00000000,0.590000,90.00,5663.00,1.95,,,2007
439,HD 171238,b,Radial Velocity,1,1523.00000000,0.400000,44.05,5467.00,,,,2009
440,HD 17156,b,Radial Velocity,1,21.21663000,0.681900,75.00,6100.00,1.44,,11.430,2007
441,HD 173416,b,Radial Velocity,1,323.60000000,0.210000,134.95,4683.00,13.50,,,2008
442,HD 175167,b,Radial Velocity,1,1290.00000000,0.540000,67.02,,,,,2009
443,HD 175541,b,Radial Velocity,1,297.30000000,0.330000,127.55,5060.00,3.80,,,2007
444,HD 175607,b,Radial Velocity,1,29.01000000,0.110000,45.27,5392.00,0.70,,,2015
445,HD 17674,b,Radial Velocity,1,623.80000000,0.130000,44.50,5904.00,1.18,,,2017
446,HD 176986,b,Radial Velocity,2,6.48980000,0.066000,26.40,4931.00,0.78,,,2017
447,HD 176986,c,Radial Velocity,2,16.81910000,0.111000,26.40,4931.00,0.78,,,2017
448,HD 177565,b,Radial Velocity,1,44.50500000,0.059300,17.17,,,,,2017
449,HD 177830,b,Radial Velocity,2,406.60000000,0.009000,59.03,4949.00,2.62,,,1999
450,HD 177830,c,Radial Velocity,2,110.90000000,0.300000,59.03,4949.00,2.62,,,2010
451,HD 178911 B,b,Radial Velocity,1,71.48400000,0.114000,47.00,5668.00,,,,2001
452,HD 179079,b,Radial Velocity,1,14.47600000,0.115000,63.69,5684.00,1.60,,,2008
453,HD 179949,b,Radial Velocity,1,3.09251400,0.022000,27.05,6168.00,,,,2000
454,HD 180314,b,Radial Velocity,1,396.03000000,0.257000,131.75,4917.00,9.20,,,2010
455,HD 180902,b,Radial Velocity,1,479.00000000,0.090000,114.55,5030.00,4.10,,,2009
456,HD 181342,b,Radial Velocity,1,562.10000000,0.100000,110.62,5040.00,5.12,,,2009
457,HD 181433,b,Radial Velocity,3,9.37430000,0.396000,26.15,4962.00,,,,2008
458,HD 181433,c,Radial Velocity,3,962.00000000,0.280000,26.15,4962.00,,,,2008
459,HD 181433,d,Radial Velocity,3,2172.00000000,0.480000,26.15,4962.00,,,,2008
460,HD 181720,b,Radial Velocity,1,956.00000000,0.260000,55.93,5781.00,1.39,,,2009
461,HD 183263,b,Radial Velocity,2,626.50000000,0.356700,52.83,5936.00,,,,2004
462,HD 183263,c,Radial Velocity,2,3070.00000000,0.239000,52.83,5936.00,,,,2008
463,HD 185269,b,Radial Velocity,1,6.83800000,0.300000,47.37,5980.00,1.88,,,2006
464,HD 187085,b,Radial Velocity,1,986.00000000,0.470000,44.98,6075.00,,,,2006
465,HD 187123,b,Radial Velocity,2,3.09658280,0.010300,47.92,5830.00,,,,1998
466,HD 187123,c,Radial Velocity,2,3810.00000000,0.252000,47.92,5830.00,,,,2008
467,HD 18742,b,Radial Velocity,1,772.00000000,0.120000,127.88,5048.00,4.90,,,2011
468,HD 188015,b,Radial Velocity,1,461.20000000,0.137000,52.63,5746.00,,,,2004
469,HD 189733,b,Radial Velocity,1,2.21857520,,19.25,4875.00,0.81,,,2005
470,HD 190360,b,Radial Velocity,2,2915.00000000,0.313000,15.89,5590.00,1.13,,,2003
471,HD 190360,c,Radial Velocity,2,17.11100000,0.237000,15.89,5590.00,1.13,,,2005
472,HD 190647,b,Radial Velocity,1,1038.10000000,0.180000,54.23,5628.00,,,,2007
473,HD 190984,b,Radial Velocity,1,4885.00000000,0.570000,189.39,5988.00,1.53,,,2009
474,HD 191806,b,Radial Velocity,1,1606.30000000,0.259000,73.47,6010.00,,,,2016
475,HD 192263,b,Radial Velocity,1,24.35870000,0.008000,19.89,4996.00,0.73,,,1999
476,HD 192310,b,Radial Velocity,2,74.72000000,0.130000,8.82,5166.00,,355,,2011
477,HD 192310,c,Radial Velocity,2,525.80000000,0.320000,8.82,5166.00,,185,,2011
478,HD 192699,b,Radial Velocity,1,345.53000000,0.129000,67.39,5220.00,3.90,,,2007
479,HD 195019,b,Radial Velocity,1,18.20132000,0.013800,37.35,5788.00,,,,1998
480,HD 196050,b,Radial Velocity,1,1378.00000000,0.228000,46.93,5892.00,,,,2002
481,HD 196067,b,Radial Velocity,1,3638.00000000,0.660000,43.57,6017.00,1.73,,,2012
482,HD 196885,b,Radial Velocity,1,1333.00000000,0.480000,32.99,6254.00,1.31,,,2007
483,HD 197037,b,Radial Velocity,1,1035.70000000,0.220000,33.00,6150.00,,,,2012
484,HD 19994,b,Radial Velocity,1,466.20000000,0.063000,22.38,6188.00,,,,2003
485,HD 200964,b,Radial Velocity,2,613.80000000,0.040000,68.35,5164.00,4.30,,,2010
486,HD 200964,c,Radial Velocity,2,825.00000000,0.181000,68.35,5164.00,4.30,,,2010
487,HD 202206,c,Radial Velocity,1,1260.00000000,0.220000,45.50,5766.00,1.04,,,2004
488,HD 203030,b,Imaging,1,,,40.85,,,1206,,2006
489,HD 2039,b,Radial Velocity,1,1120.00000000,0.715000,89.85,5941.00,,,,2002
490,HD 204313,b,Radial Velocity,2,2024.10000000,0.094600,47.30,5776.00,,,,2010
491,HD 204313,c,Radial Velocity,2,34.90500000,0.155000,47.30,5776.00,,,,2015
492,HD 204941,b,Radial Velocity,1,1733.00000000,0.370000,26.95,5056.00,0.72,,,2011
493,HD 205739,b,Radial Velocity,1,279.80000000,0.270000,90.33,6176.00,1.33,,,2008
494,HD 206610,b,Radial Velocity,1,610.00000000,0.229000,170.07,4874.00,6.10,,,2009
495,HD 20782,b,Radial Velocity,1,597.06500000,0.956000,35.50,5798.00,1.09,,,2006
496,HD 207832,b,Radial Velocity,2,161.97000000,0.130000,55.31,5710.00,0.90,,,2012
497,HD 207832,c,Radial Velocity,2,1155.70000000,0.270000,55.31,5710.00,0.90,,,2012
498,HD 20794,b,Radial Velocity,4,18.31500000,0.000000,6.06,5401.00,,660,,2011
499,HD 20794,c,Radial Velocity,4,40.11400000,0.000000,6.06,5401.00,,508,,2011
500,HD 20794,d,Radial Velocity,4,90.30900000,0.000000,6.06,5401.00,,388,,2011
501,HD 20794,e,Radial Velocity,4,147.02000000,0.290000,6.06,5401.00,,,,2017
502,HD 208487,b,Radial Velocity,1,130.08000000,0.240000,44.00,6067.00,,,,2004
503,HD 208527,b,Radial Velocity,1,875.50000000,0.080000,352.11,4035.00,51.10,,,2012
504,HD 20868,b,Radial Velocity,1,380.85000000,0.750000,48.90,4795.00,0.79,,,2008
505,HD 208897,b,Radial Velocity,1,352.70000000,0.070000,64.68,4860.00,4.98,,,2017
506,HD 209458,b,Radial Velocity,1,3.52474859,,47.08,,1.12,,14.796,1999
507,HD 210277,b,Radial Velocity,1,442.19000000,0.476000,21.29,5555.00,,,,1998
508,HD 210702,b,Radial Velocity,1,354.80000000,0.094000,55.93,4967.00,5.10,,,2007
509,HD 212301,b,Radial Velocity,1,2.24571500,0.000000,52.72,6256.00,,,,2005
510,HD 212771,b,Radial Velocity,1,373.30000000,0.111000,121.80,5121.00,5.00,,,2009
511,HD 213240,b,Radial Velocity,1,951.00000000,0.450000,40.75,5975.00,,,,2001
512,HD 214823,b,Radial Velocity,1,1877.00000000,0.154000,97.47,6215.00,,,,2016
513,HD 215152,b,Radial Velocity,4,5.75999000,0.000000,21.63,4935.00,0.73,,,2018
514,HD 215152,c,Radial Velocity,4,7.28243000,0.000000,21.63,4935.00,0.73,,,2018
515,HD 215152,d,Radial Velocity,4,10.86499000,0.000000,21.63,4935.00,0.73,,,2018
516,HD 215152,e,Radial Velocity,4,25.19670000,0.000000,21.63,4935.00,0.73,,,2018
517,HD 215497,b,Radial Velocity,2,3.93404000,0.160000,43.53,5113.00,,,,2009
518,HD 215497,c,Radial Velocity,2,567.94000000,0.490000,43.53,5113.00,,,,2009
519,HD 216435,b,Radial Velocity,1,1311.00000000,0.070000,33.29,5999.00,,,,2002
520,HD 216437,b,Radial Velocity,1,1256.00000000,0.290000,26.52,5887.00,,,,2002
521,HD 216536,b,Radial Velocity,1,148.60000000,0.380000,,4639.00,12.50,,,2015
522,HD 216770,b,Radial Velocity,1,118.45000000,0.370000,37.89,,,,,2003
523,HD 217107,b,Radial Velocity,2,7.12681600,0.126700,19.72,5646.00,,,,1998
524,HD 217107,c,Radial Velocity,2,4270.00000000,0.517000,19.72,5646.00,,,,2005
525,HD 217786,b,Radial Velocity,1,1319.00000000,0.400000,54.80,5966.00,1.27,,,2011
526,HD 218566,b,Radial Velocity,1,225.70000000,0.300000,29.94,4820.00,0.86,,,2010
527,HD 219077,b,Radial Velocity,1,5501.00000000,0.770000,29.20,5362.00,1.91,,,2012
528,HD 219134,b,Radial Velocity,6,3.09292600,0.000000,6.55,4699.00,0.78,1015,1.602,2015
529,HD 219134,c,Radial Velocity,6,6.76458000,0.062000,6.55,4699.00,0.78,782,1.511,2015
530,HD 219134,d,Radial Velocity,6,46.85900000,0.138000,6.55,4699.00,0.78,411,1.610,2015
531,HD 219134,f,Radial Velocity,6,22.71700000,0.148000,6.55,4699.00,0.78,523,1.310,2015
532,HD 219134,g,Radial Velocity,6,94.20000000,0.000000,6.55,4699.00,0.78,,,2015
533,HD 219134,h,Radial Velocity,6,2247.00000000,0.060000,6.55,4699.00,0.78,,,2015
534,HD 219415,b,Radial Velocity,1,2093.30000000,0.400000,169.78,4820.00,2.90,,,2012
535,HD 219828,b,Radial Velocity,2,3.83488700,0.059000,77.90,5891.00,1.69,,,2007
536,HD 219828,c,Radial Velocity,2,4791.00000000,0.811500,77.90,5891.00,1.69,,,2016
537,HD 220074,b,Radial Velocity,1,672.10000000,0.140000,289.02,3935.00,49.70,,,2012
538,HD 220689,b,Radial Velocity,1,2209.00000000,0.160000,45.23,5921.00,1.07,,,2012
539,HD 220773,b,Radial Velocity,1,3724.70000000,0.510000,49.00,5940.00,,,,2011
540,HD 220842,b,Radial Velocity,1,218.47000000,0.404000,62.50,5960.00,,,,2016
541,HD 221287,b,Radial Velocity,1,456.10000000,0.080000,52.88,6304.00,,,,2007
542,HD 221585,b,Radial Velocity,1,1173.00000000,0.123000,53.59,5620.00,,,,2016
543,HD 222076,b,Radial Velocity,1,871.00000000,0.080000,83.50,4806.00,4.10,,,2016
544,HD 222155,b,Radial Velocity,1,3999.00000000,0.160000,50.45,5765.00,1.67,,,2011
545,HD 222582,b,Radial Velocity,1,572.38000000,0.725000,41.95,5727.00,,,,1999
546,HD 224538,b,Radial Velocity,1,1189.10000000,0.464000,77.76,6097.00,1.54,,,2016
547,HD 224693,b,Radial Velocity,1,26.73000000,0.050000,94.07,6037.00,1.70,,,2006
548,HD 22781,b,Radial Velocity,1,528.07000000,0.819100,31.79,5027.00,,,,2011
549,HD 23079,b,Radial Velocity,1,730.60000000,0.102000,34.60,5927.00,,,,2001
550,HD 23127,b,Radial Velocity,1,1214.00000000,0.440000,89.13,,,,,2006
551,HD 231701,b,Radial Velocity,1,141.60000000,0.100000,108.46,6208.00,1.35,,,2007
552,HD 233604,b,Radial Velocity,1,192.00000000,0.050000,,4791.00,10.90,,,2013
553,HD 23596,b,Radial Velocity,1,1561.00000000,0.266000,52.00,5904.00,,,,2003
554,HD 238914,b,Radial Velocity,1,4100.00000000,0.560000,301.20,4769.00,12.73,,,2018
